"","sample_id","bsi","wavenumber","absorbance"
"12765","LSA2-55.0",10.7,"1146"," 0.2016925324305"
"12766","LSA2-55.0",10.7,"1144"," 0.2022783742670"
"12767","LSA2-55.0",10.7,"1142"," 0.2030086543995"
"12768","LSA2-55.0",10.7,"1140"," 0.2036802308255"
"12769","LSA2-55.0",10.7,"1138"," 0.2042853912160"
"12770","LSA2-55.0",10.7,"1136"," 0.2050323524288"
"12771","LSA2-55.0",10.7,"1134"," 0.2061455097914"
"12772","LSA2-55.0",10.7,"1132"," 0.2077844812676"
"12773","LSA2-55.0",10.7,"1130"," 0.2097827764384"
"12774","LSA2-55.0",10.7,"1128"," 0.2118343452946"
"12775","LSA2-55.0",10.7,"1126"," 0.2138869661902"
"12776","LSA2-55.0",10.7,"1124"," 0.2160259680204"
"12777","LSA2-55.0",10.7,"1123"," 0.2171717997335"
"12778","LSA2-55.0",10.7,"1121"," 0.2199210236269"
"12779","LSA2-55.0",10.7,"1119"," 0.2231196832631"
"12780","LSA2-55.0",10.7,"1117"," 0.2266035230955"
"12781","LSA2-55.0",10.7,"1115"," 0.2306150072068"
"12782","LSA2-55.0",10.7,"1113"," 0.2351783117907"
"12783","LSA2-55.0",10.7,"1111"," 0.2399972139180"
"12784","LSA2-55.0",10.7,"1109"," 0.2450750286976"
"12785","LSA2-55.0",10.7,"1107"," 0.2504558573258"
"12786","LSA2-55.0",10.7,"1105"," 0.2557873207758"
"12787","LSA2-55.0",10.7,"1103"," 0.2606991930441"
"12788","LSA2-55.0",10.7,"1101"," 0.2648438414916"
"12789","LSA2-55.0",10.7,"1099"," 0.2682660821054"
"12790","LSA2-55.0",10.7,"1097"," 0.2713049093445"
"12791","LSA2-55.0",10.7,"1096"," 0.2726996094840"
"12792","LSA2-55.0",10.7,"1094"," 0.2751581606549"
"12793","LSA2-55.0",10.7,"1092"," 0.2771904129660"
"12794","LSA2-55.0",10.7,"1090"," 0.2788727740534"
"12795","LSA2-55.0",10.7,"1088"," 0.2803570137344"
"12796","LSA2-55.0",10.7,"1086"," 0.2816039408315"
"12797","LSA2-55.0",10.7,"1084"," 0.2822537719639"
"12798","LSA2-55.0",10.7,"1082"," 0.2822685837831"
"12799","LSA2-55.0",10.7,"1080"," 0.2821190721356"
"12800","LSA2-55.0",10.7,"1078"," 0.2821175024498"
"12801","LSA2-55.0",10.7,"1076"," 0.2823448860649"
"12802","LSA2-55.0",10.7,"1074"," 0.2826220147973"
"12803","LSA2-55.0",10.7,"1072"," 0.2827652460427"
"12804","LSA2-55.0",10.7,"1070"," 0.2829046728158"
"12805","LSA2-55.0",10.7,"1069"," 0.2829824441990"
"12806","LSA2-55.0",10.7,"1067"," 0.2829728054585"
"12807","LSA2-55.0",10.7,"1065"," 0.2829023531547"
"12808","LSA2-55.0",10.7,"1063"," 0.2832686103809"
"12809","LSA2-55.0",10.7,"1061"," 0.2839940981371"
"12810","LSA2-55.0",10.7,"1059"," 0.2842568763383"
"12811","LSA2-55.0",10.7,"1057"," 0.2838523266087"
"12812","LSA2-55.0",10.7,"1055"," 0.2835000828524"
"12813","LSA2-55.0",10.7,"1053"," 0.2835086428964"
"12814","LSA2-55.0",10.7,"1051"," 0.2834709598026"
"12815","LSA2-55.0",10.7,"1049"," 0.2833771481234"
"12816","LSA2-55.0",10.7,"1047"," 0.2834627783049"
"12817","LSA2-55.0",10.7,"1045"," 0.2837133547982"
"12818","LSA2-55.0",10.7,"1043"," 0.2841602943388"
"12819","LSA2-55.0",10.7,"1042"," 0.2844765646306"
"12820","LSA2-55.0",10.7,"1040"," 0.2850462717436"
"12821","LSA2-55.0",10.7,"1038"," 0.2851846711048"
"12822","LSA2-55.0",10.7,"1036"," 0.2849665774547"
"12823","LSA2-55.0",10.7,"1034"," 0.2849210373147"
"12824","LSA2-55.0",10.7,"1032"," 0.2854052745589"
"12825","LSA2-55.0",10.7,"1030"," 0.2860900152950"
"12826","LSA2-55.0",10.7,"1028"," 0.2864502137158"
"12827","LSA2-55.0",10.7,"1026"," 0.2864760331928"
"12828","LSA2-55.0",10.7,"1024"," 0.2863875691776"
"12829","LSA2-55.0",10.7,"1022"," 0.2863847756296"
"12830","LSA2-55.0",10.7,"1020"," 0.2865978874291"
"12831","LSA2-55.0",10.7,"1018"," 0.2866981930597"
"12832","LSA2-55.0",10.7,"1016"," 0.2863289726400"
"12833","LSA2-55.0",10.7,"1015"," 0.2859867785538"
"12834","LSA2-55.0",10.7,"1013"," 0.2852239646814"
"12835","LSA2-55.0",10.7,"1011"," 0.2842880637518"
"12836","LSA2-55.0",10.7,"1009"," 0.2828670855952"
"12837","LSA2-55.0",10.7,"1007"," 0.2808697753444"
"12838","LSA2-55.0",10.7,"1005"," 0.2786560621756"
"12839","LSA2-55.0",10.7,"1003"," 0.2761649937265"
"12840","LSA2-55.0",10.7,"1001"," 0.2730791909702"
"12841","LSA2-55.0",10.7," 999"," 0.2694396304304"
"12842","LSA2-55.0",10.7," 997"," 0.2652614350376"
"12843","LSA2-55.0",10.7," 995"," 0.2602481566627"
"12844","LSA2-55.0",10.7," 993"," 0.2544019956137"
"12845","LSA2-55.0",10.7," 991"," 0.2482609810601"
"12846","LSA2-55.0",10.7," 989"," 0.2424492756929"
"12847","LSA2-55.0",10.7," 988"," 0.2397376608563"
"12848","LSA2-55.0",10.7," 986"," 0.2344788600271"
"12849","LSA2-55.0",10.7," 984"," 0.2293717677954"
"12850","LSA2-55.0",10.7," 982"," 0.2245735138148"
"12851","LSA2-55.0",10.7," 980"," 0.2199508578184"
"12852","LSA2-55.0",10.7," 978"," 0.2151233752780"
"12853","LSA2-55.0",10.7," 976"," 0.2102123696940"
"12854","LSA2-55.0",10.7," 974"," 0.2052985641403"
"12855","LSA2-55.0",10.7," 972"," 0.2006716945866"
"12856","LSA2-55.0",10.7," 970"," 0.1960194405127"
"12857","LSA2-55.0",10.7," 968"," 0.1916584602303"
"12858","LSA2-55.0",10.7," 966"," 0.1871583241822"
"12859","LSA2-55.0",10.7," 964"," 0.1820713485558"
"12860","LSA2-55.0",10.7," 962"," 0.1768450087363"
"12861","LSA2-55.0",10.7," 961"," 0.1743615092315"
"12862","LSA2-55.0",10.7," 959"," 0.1695665368922"
"12863","LSA2-55.0",10.7," 957"," 0.1647376091127"
"12864","LSA2-55.0",10.7," 955"," 0.1598162121707"
"12865","LSA2-55.0",10.7," 953"," 0.1548892496098"
"12866","LSA2-55.0",10.7," 951"," 0.1498986467779"
"12867","LSA2-55.0",10.7," 949"," 0.1448522045595"
"12868","LSA2-55.0",10.7," 947"," 0.1398031970779"
"12869","LSA2-55.0",10.7," 945"," 0.1350480193184"
"12870","LSA2-55.0",10.7," 943"," 0.1309245404489"
"12871","LSA2-55.0",10.7," 941"," 0.1269359715669"
"12872","LSA2-55.0",10.7," 939"," 0.1226354378788"
"12873","LSA2-55.0",10.7," 937"," 0.1182774220342"
"12874","LSA2-55.0",10.7," 935"," 0.1137901488544"
"12875","LSA2-55.0",10.7," 934"," 0.1114207140450"
"12876","LSA2-55.0",10.7," 932"," 0.1069238856138"
"12877","LSA2-55.0",10.7," 930"," 0.1029807543306"
"12878","LSA2-55.0",10.7," 928"," 0.0992758803980"
"12879","LSA2-55.0",10.7," 926"," 0.0957284465944"
"12880","LSA2-55.0",10.7," 924"," 0.0925092584278"
"12881","LSA2-55.0",10.7," 922"," 0.0893837495139"
"12882","LSA2-55.0",10.7," 920"," 0.0859407117119"
"12883","LSA2-55.0",10.7," 918"," 0.0820558080706"
"12884","LSA2-55.0",10.7," 916"," 0.0779967434011"
"12885","LSA2-55.0",10.7," 914"," 0.0738732445184"
"12886","LSA2-55.0",10.7," 912"," 0.0696928259528"
"12887","LSA2-55.0",10.7," 910"," 0.0654698412435"
"12888","LSA2-55.0",10.7," 908"," 0.0610064888294"
"12889","LSA2-55.0",10.7," 907"," 0.0586163149845"
"12890","LSA2-55.0",10.7," 905"," 0.0537580056306"
"12891","LSA2-55.0",10.7," 903"," 0.0489882823412"
"12892","LSA2-55.0",10.7," 901"," 0.0442238071166"
"12893","LSA2-55.0",10.7," 899"," 0.0394004006263"
"12894","LSA2-55.0",10.7," 897"," 0.0347073189093"
"12895","LSA2-55.0",10.7," 895"," 0.0301463914597"
"12896","LSA2-55.0",10.7," 893"," 0.0255544074598"
"12897","LSA2-55.0",10.7," 891"," 0.0211822627843"
"12898","LSA2-55.0",10.7," 889"," 0.0171879037501"
"12899","LSA2-55.0",10.7," 887"," 0.0133004563625"
"12900","LSA2-55.0",10.7," 885"," 0.0094833996982"
"12901","LSA2-55.0",10.7," 883"," 0.0061196691605"
"12902","LSA2-55.0",10.7," 881"," 0.0031844295469"
"12903","LSA2-55.0",10.7," 879"," 0.0002964480438"
"12904","LSA2-55.0",10.7," 878","-0.0011863853085"
"12905","LSA2-55.0",10.7," 876","-0.0042172966667"
"12906","LSA2-55.0",10.7," 874","-0.0072318405376"
"12907","LSA2-55.0",10.7," 872","-0.0099277419857"
"12908","LSA2-55.0",10.7," 870","-0.0124145044148"
"12909","LSA2-55.0",10.7," 868","-0.0149209782085"
"12910","LSA2-55.0",10.7," 866","-0.0173003567114"
"12911","LSA2-55.0",10.7," 864","-0.0195357418612"
"12912","LSA2-55.0",10.7," 862","-0.0219510982299"
"12913","LSA2-55.0",10.7," 860","-0.0246008877344"
"12914","LSA2-55.0",10.7," 858","-0.0269563421008"
"12915","LSA2-55.0",10.7," 856","-0.0287895697687"
"12916","LSA2-55.0",10.7," 854","-0.0304672129329"
"12917","LSA2-55.0",10.7," 852","-0.0320823524288"
"12918","LSA2-55.0",10.7," 851","-0.0328082186724"
"12919","LSA2-55.0",10.7," 849","-0.0341866685850"
"12920","LSA2-55.0",10.7," 847","-0.0356472197249"
"12921","LSA2-55.0",10.7," 845","-0.0371122911849"
"12922","LSA2-55.0",10.7," 843","-0.0382136029926"
"12923","LSA2-55.0",10.7," 841","-0.0387806469024"
"12924","LSA2-55.0",10.7," 839","-0.0388399601811"
"12925","LSA2-55.0",10.7," 837","-0.0383044032602"
"12926","LSA2-55.0",10.7," 835","-0.0372712592742"
"12927","LSA2-55.0",10.7," 833","-0.0361744219253"
"12928","LSA2-55.0",10.7," 831","-0.0353031048249"
"12929","LSA2-55.0",10.7," 829","-0.0346021813318"
"12930","LSA2-55.0",10.7," 827","-0.0337472189990"
"12931","LSA2-55.0",10.7," 825","-0.0324932008627"
"12932","LSA2-55.0",10.7," 824","-0.0316947479948"
"12933","LSA2-55.0",10.7," 822","-0.0298701772151"
"12934","LSA2-55.0",10.7," 820","-0.0277959159136"
"12935","LSA2-55.0",10.7," 818","-0.0253523468811"
"12936","LSA2-55.0",10.7," 816","-0.0225114335340"
"12937","LSA2-55.0",10.7," 814","-0.0193884985535"
"12938","LSA2-55.0",10.7," 812","-0.0161367725394"
"12939","LSA2-55.0",10.7," 810","-0.0125794285359"
"12940","LSA2-55.0",10.7," 808","-0.0083714892183"
"12941","LSA2-55.0",10.7," 806","-0.0039767286764"
"12942","LSA2-55.0",10.7," 804","-0.0002607228072"
"12943","LSA2-55.0",10.7," 802"," 0.0025234642485"
"12944","LSA2-55.0",10.7," 800"," 0.0045429826726"
"12945","LSA2-55.0",10.7," 798"," 0.0057251651605"
"12946","LSA2-55.0",10.7," 797"," 0.0059377402747"
"12947","LSA2-55.0",10.7," 795"," 0.0056808709358"
"12948","LSA2-55.0",10.7," 793"," 0.0052944032602"
"12949","LSA2-55.0",10.7," 791"," 0.0054703162184"
"12950","LSA2-55.0",10.7," 789"," 0.0056476453418"
"12951","LSA2-55.0",10.7," 787"," 0.0052953006382"
"12952","LSA2-55.0",10.7," 785"," 0.0048115571386"
"12953","LSA2-55.0",10.7," 783"," 0.0042937619378"
"12954","LSA2-55.0",10.7," 781"," 0.0034616503088"
"12955","LSA2-55.0",10.7," 779"," 0.0022622421490"
"12956","LSA2-55.0",10.7," 777"," 0.0006128098282"
"12957","LSA2-55.0",10.7," 775","-0.0012220778958"
"12958","LSA2-55.0",10.7," 773","-0.0030100027998"
"12959","LSA2-55.0",10.7," 771","-0.0048040851234"
"12960","LSA2-55.0",10.7," 770","-0.0056854941334"
"12961","LSA2-55.0",10.7," 768","-0.0070915725374"
"12962","LSA2-55.0",10.7," 766","-0.0077029964640"
"12963","LSA2-55.0",10.7," 764","-0.0076726862754"
"12964","LSA2-55.0",10.7," 762","-0.0074941080400"
"12965","LSA2-55.0",10.7," 760","-0.0074416570489"
"12966","LSA2-55.0",10.7," 758","-0.0074300447445"
"12967","LSA2-55.0",10.7," 756","-0.0073980513602"
"12968","LSA2-55.0",10.7," 754","-0.0073483314927"
"12969","LSA2-55.0",10.7," 752","-0.0074897864927"
"12970","LSA2-55.0",10.7," 750","-0.0077629323959"
"12971","LSA2-55.0",10.7," 748","-0.0079072111700"
"12972","LSA2-55.0",10.7," 746","-0.0079791015850"
"12973","LSA2-55.0",10.7," 744","-0.0082038803254"
"12974","LSA2-55.0",10.7," 743","-0.0083749773685"
"12975","LSA2-55.0",10.7," 741","-0.0085957298844"
"12976","LSA2-55.0",10.7," 739","-0.0086977249796"
"12977","LSA2-55.0",10.7," 737","-0.0089397136458"
"12978","LSA2-55.0",10.7," 735","-0.0093473890208"
"12979","LSA2-55.0",10.7," 733","-0.0098587061953"
"12980","LSA2-55.0",10.7," 731","-0.0104169566502"
"12981","LSA2-55.0",10.7," 729","-0.0106446762896"
"12982","LSA2-55.0",10.7," 727","-0.0104875094492"
"12983","LSA2-55.0",10.7," 725","-0.0106762799873"
"12984","LSA2-55.0",10.7," 723","-0.0115336890078"
"12985","LSA2-55.0",10.7," 721","-0.0123874732727"
"12986","LSA2-55.0",10.7," 719","-0.0129750706423"
"12987","LSA2-55.0",10.7," 717","-0.0134212085673"
"12988","LSA2-55.0",10.7," 716","-0.0136285989226"
"12989","LSA2-55.0",10.7," 714","-0.0140191261607"
"12990","LSA2-55.0",10.7," 712","-0.0143858903009"
"12991","LSA2-55.0",10.7," 710","-0.0147399998963"
"12992","LSA2-55.0",10.7," 708","-0.0150649843680"
"12993","LSA2-55.0",10.7," 706","-0.0150613123143"
"12994","LSA2-55.0",10.7," 704","-0.0143448902646"
"12995","LSA2-55.0",10.7," 702","-0.0130892913472"
"12996","LSA2-55.0",10.7," 700","-0.0116820247520"
"12997","LSA2-55.0",10.7," 698","-0.0101920085237"
"12998","LSA2-55.0",10.7," 696","-0.0090082142653"
"12999","LSA2-55.0",10.7," 694","-0.0085224573165"
"13000","LSA2-55.0",10.7," 692","-0.0086530705698"
"13001","LSA2-55.0",10.7," 690","-0.0089880036086"
"13002","LSA2-55.0",10.7," 689","-0.0091279920984"
"13003","LSA2-55.0",10.7," 687","-0.0091577084522"
"13004","LSA2-55.0",10.7," 685","-0.0087700922369"
"13005","LSA2-55.0",10.7," 683","-0.0081448495124"
"13006","LSA2-55.0",10.7," 681","-0.0077670128012"
"13007","LSA2-55.0",10.7," 679","-0.0081029360253"
"13008","LSA2-55.0",10.7," 677","-0.0091418079773"
"13009","LSA2-55.0",10.7," 675","-0.0105817576333"
"13010","LSA2-55.0",10.7," 673","-0.0120360573224"
"13011","LSA2-55.0",10.7," 671","-0.0127929571791"
"13012","LSA2-55.0",10.7," 669","-0.0124713984850"
"13013","LSA2-55.0",10.7," 667","-0.0127982405002"
"13014","LSA2-55.0",10.7," 665","-0.0147053665884"
"13015","LSA2-55.0",10.7," 663","-0.0165783657122"
"13016","LSA2-55.0",10.7," 662","-0.0172160910547"
"13017","LSA2-55.0",10.7," 660","-0.0182255183463"
"13018","LSA2-55.0",10.7," 658","-0.0190154507889"
"13019","LSA2-55.0",10.7," 656","-0.0196492179869"
"13020","LSA2-55.0",10.7," 654","-0.0199309057774"
"13021","LSA2-55.0",10.7," 652","-0.0197210559798"
"13022","LSA2-55.0",10.7," 650","-0.0192046485511"
"13023","LSA2-55.0",10.7," 648","-0.0185857818357"
"13024","LSA2-55.0",10.7," 646","-0.0176395774422"
"13025","LSA2-55.0",10.7," 644","-0.0159732926848"
"13026","LSA2-55.0",10.7," 642","-0.0137964859960"
"13027","LSA2-55.0",10.7," 640","-0.0119492333297"
"13028","LSA2-55.0",10.7," 638","-0.0108579564791"
"13029","LSA2-55.0",10.7," 636","-0.0105274130646"
"13030","LSA2-55.0",10.7," 635","-0.0106259234833"
"13031","LSA2-55.0",10.7," 633","-0.0111207832615"
"13032","LSA2-55.0",10.7," 631","-0.0121645332939"
"13033","LSA2-55.0",10.7," 629","-0.0143701981615"
"13034","LSA2-55.0",10.7," 627","-0.0175531666433"
"13035","LSA2-55.0",10.7," 625","-0.0205639983824"
"13036","LSA2-55.0",10.7," 623","-0.0224221195184"
"13037","LSA2-55.0",10.7," 621","-0.0232249383273"
"13038","LSA2-55.0",10.7," 619","-0.0238132666055"
"13039","LSA2-55.0",10.7," 617","-0.0244137915105"
"13040","LSA2-55.0",10.7," 615","-0.0237833060615"
"13041","LSA2-55.0",10.7," 613","-0.0212946760822"
"13042","LSA2-55.0",10.7," 611","-0.0179624388069"
"13043","LSA2-55.0",10.7," 609","-0.0149511338490"
"13044","LSA2-55.0",10.7," 608","-0.0137845691488"
"13045","LSA2-55.0",10.7," 606","-0.0121828963100"
"13046","LSA2-55.0",10.7," 604","-0.0111885383646"
"13047","LSA2-55.0",10.7," 602","-0.0104268242833"
"13048","LSA2-55.0",10.7," 600","-0.0094619225086"
"13049","LSA2-55.0",10.7," 598","-0.0078859631467"
"13050","LSA2-55.0",10.7," 596","-0.0059811499277"
"13051","LSA2-55.0",10.7," 594","-0.0045849436420"
"13052","LSA2-55.0",10.7," 592","-0.0039706464357"
"13053","LSA2-55.0",10.7," 590","-0.0032825706035"
"13054","LSA2-55.0",10.7," 588","-0.0023222693690"
"13055","LSA2-55.0",10.7," 586","-0.0018715971131"
"13056","LSA2-55.0",10.7," 584","-0.0022087802336"
"13057","LSA2-55.0",10.7," 582","-0.0028560846775"
"13058","LSA2-55.0",10.7," 581","-0.0031205073805"
"13059","LSA2-55.0",10.7," 579","-0.0036814588875"
"13060","LSA2-55.0",10.7," 577","-0.0047051639412"
"13061","LSA2-55.0",10.7," 575","-0.0059230955603"
"13062","LSA2-55.0",10.7," 573","-0.0067916671074"
"13063","LSA2-55.0",10.7," 571","-0.0078864907996"
"13064","LSA2-55.0",10.7," 569","-0.0110503295951"
"13065","LSA2-55.0",10.7," 567","-0.0138396770932"
"13066","LSA2-55.0",10.7," 565","-0.0164317091558"
"13067","LSA2-55.0",10.7," 563","-0.0198285396684"
"13068","LSA2-55.0",10.7," 561","-0.0228195456077"
"13069","LSA2-55.0",10.7," 559","-0.0238365568016"
"13070","LSA2-55.0",10.7," 557","-0.0240479317478"
"13071","LSA2-55.0",10.7," 555","-0.0254341151950"
"13072","LSA2-55.0",10.7," 554","-0.0265384688370"
"13073","LSA2-55.0",10.7," 552","-0.0282101770595"
"13074","LSA2-55.0",10.7," 550","-0.0285838442913"
"13075","LSA2-55.0",10.7," 548","-0.0278996842482"
"13076","LSA2-55.0",10.7," 546","-0.0269788881803"
"13077","LSA2-55.0",10.7," 544","-0.0261025936103"
"13078","LSA2-55.0",10.7," 542","-0.0250638927170"
"13079","LSA2-55.0",10.7," 540","-0.0250050014258"
"13080","LSA2-55.0",10.7," 538","-0.0270708214213"
"13081","LSA2-55.0",10.7," 536","-0.0299623593764"
"13082","LSA2-55.0",10.7," 534","-0.0322766555713"
"13083","LSA2-55.0",10.7," 532","-0.0341726765799"
"13084","LSA2-55.0",10.7," 530","-0.0360351133901"
"13085","LSA2-55.0",10.7," 528","-0.0380028649422"
"13086","LSA2-55.0",10.7," 527","-0.0389827843711"
"13087","LSA2-55.0",10.7," 525","-0.0409906430138"
"13088","LSA2-55.0",10.7," 523","-0.0439671999191"
"13089","LSA2-55.0",10.7," 521","-0.0479844178812"
"13090","LSA2-55.0",10.7," 519","-0.0514149041079"
"13091","LSA2-55.0",10.7," 517","-0.0535962737138"
"13092","LSA2-55.0",10.7," 515","-0.0549412116782"
"13093","LSA2-55.0",10.7," 513","-0.0558401882586"
"13094","LSA2-55.0",10.7," 511","-0.0572885360833"
"13095","LSA2-55.0",10.7," 509","-0.0590372689801"
"13096","LSA2-55.0",10.7," 507","-0.0589129564014"
"13097","LSA2-55.0",10.7," 505","-0.0566306799811"
"13098","LSA2-55.0",10.7," 503","-0.0542453629590"
"13099","LSA2-55.0",10.7," 501","-0.0522288841362"
"13100","LSA2-55.0",10.7," 500","-0.0510778676642"
"13101","LSA2-55.0",10.7," 498","-0.0484401927683"
"13102","LSA2-55.0",10.7," 496","-0.0454016395763"
"13103","LSA2-55.0",10.7," 494","-0.0413042129795"
"13104","LSA2-55.0",10.7," 492","-0.0361752801066"
"13105","LSA2-55.0",10.7," 490","-0.0318752795881"
"13106","LSA2-55.0",10.7," 488","-0.0289148429796"
"13107","LSA2-55.0",10.7," 486","-0.0252226818165"
"13108","LSA2-55.0",10.7," 484","-0.0198823417361"
"13109","LSA2-55.0",10.7," 482","-0.0144870993348"
"13110","LSA2-55.0",10.7," 480","-0.0104111012428"
"13111","LSA2-55.0",10.7," 478","-0.0071793801621"
"13112","LSA2-55.0",10.7," 476","-0.0046091280791"
"13113","LSA2-55.0",10.7," 474","-0.0034823200759"
"13114","LSA2-55.0",10.7," 473","-0.0031453107485"
"13115","LSA2-55.0",10.7," 471"," 0.0000344660995"
"13116","LSA2-55.0",10.7," 469"," 0.0073210683714"
"13117","LSA2-55.0",10.7," 467"," 0.0145303077154"
"13118","LSA2-55.0",10.7," 465"," 0.0140003513174"
"13119","LSA2-55.0",10.7," 463"," 0.0045721056861"
"13120","LSA2-55.0",10.7," 461","-0.0052766203668"
"13121","LSA2-55.0",10.7," 459","-0.0061952993421"
"13122","LSA2-55.0",10.7," 457","-0.0006318492998"
"13123","LSA2-55.0",10.7," 455"," 0.0055799685804"
"13124","LSA2-55.0",10.7," 453"," 0.0079386307052"
"13125","LSA2-55.0",10.7," 451"," 0.0073976561382"
"13126","LSA2-55.0",10.7," 449"," 0.0067563577069"
"13127","LSA2-55.0",10.7," 447"," 0.0071386785087"
"13128","LSA2-55.0",10.7," 446"," 0.0078230666812"
"13129","LSA2-55.0",10.7," 444"," 0.0093273076584"
"13130","LSA2-55.0",10.7," 442"," 0.0097550703831"
"13131","LSA2-55.0",10.7," 440"," 0.0094665284410"
"13132","LSA2-55.0",10.7," 438"," 0.0102278584353"
"13133","LSA2-55.0",10.7," 436"," 0.0126905378669"
"13134","LSA2-55.0",10.7," 434"," 0.0155392286156"
"13135","LSA2-55.0",10.7," 432"," 0.0174485358759"
"13136","LSA2-55.0",10.7," 430"," 0.0178050812711"
"13137","LSA2-55.0",10.7," 428"," 0.0159403585261"
"13138","LSA2-55.0",10.7," 426"," 0.0132117650993"
"13139","LSA2-55.0",10.7," 424"," 0.0108109645207"
"13140","LSA2-55.0",10.7," 422"," 0.0071047944502"
"13141","LSA2-55.0",10.7," 420"," 0.0022035525265"
"13142","LSA2-55.0",10.7," 419"," 0.0005496230181"
"13143","LSA2-55.0",10.7," 417"," 0.0011167581777"
"13144","LSA2-55.0",10.7," 415"," 0.0030836502776"
"13145","LSA2-55.0",10.7," 413"," 0.0023056169604"
"13146","LSA2-55.0",10.7," 411","-0.0012867390459"
"13147","LSA2-55.0",10.7," 409","-0.0071971943714"
"13148","LSA2-55.0",10.7," 407","-0.0072554744832"
"13149","LSA2-55.0",10.7," 405","-0.0025502683617"
"13150","LSA2-55.0",10.7," 403"," 0.0071602023611"
"13151","LSA2-55.0",10.7," 401"," 0.0203568794492"
"13152","LSA2-55.0",10.7," 399"," 0.0329151336372"
"13153","LSA2-55.0",10.7," 397"," 0.0367657655037"
"13154","LSA2-55.0",10.7," 395"," 0.0285195148621"
"13155","LSA2-55.0",10.7," 393"," 0.0194965939763"
"13156","LSA2-55.0",10.7," 392"," 0.0179930139003"
"13157","LSA2-55.0",10.7," 390"," 0.0176475399356"
"13158","LSA2-55.0",10.7," 388"," 0.0164595131511"
"13159","LSA2-55.0",10.7," 386"," 0.0208982184224"
"13160","LSA2-55.0",10.7," 384"," 0.0368294938638"
"13161","LSA2-55.0",10.7," 382"," 0.0459681042448"
"13162","LSA2-55.0",10.7," 380"," 0.0349723434073"
"13163","LSA2-55.0",10.7," 378"," 0.0244975943756"
"13164","LSA2-55.0",10.7," 376"," 0.0304637223458"
"13165","LSA2-55.0",10.7," 374"," 0.0297902286997"
"13166","LSA2-55.0",10.7," 372"," 0.0116115306366"
"13167","LSA2-55.0",10.7," 370","-0.0004355234273"
"13168","LSA3-55.0",10.68,"3996"," 0.0184254495964"
"13169","LSA3-55.0",10.68,"3994"," 0.0185062583863"
"13170","LSA3-55.0",10.68,"3992"," 0.0185103551560"
"13171","LSA3-55.0",10.68,"3991"," 0.0184688770849"
"13172","LSA3-55.0",10.68,"3989"," 0.0184099505892"
"13173","LSA3-55.0",10.68,"3987"," 0.0184000000000"
"13174","LSA3-55.0",10.68,"3985"," 0.0183912510823"
"13175","LSA3-55.0",10.68,"3983"," 0.0183808815646"
"13176","LSA3-55.0",10.68,"3981"," 0.0183325602339"
"13177","LSA3-55.0",10.68,"3979"," 0.0182807126451"
"13178","LSA3-55.0",10.68,"3977"," 0.0182490922524"
"13179","LSA3-55.0",10.68,"3975"," 0.0182100000000"
"13180","LSA3-55.0",10.68,"3973"," 0.0182177277794"
"13181","LSA3-55.0",10.68,"3971"," 0.0183046903921"
"13182","LSA3-55.0",10.68,"3969"," 0.0184119350557"
"13183","LSA3-55.0",10.68,"3967"," 0.0184762235772"
"13184","LSA3-55.0",10.68,"3965"," 0.0184804476521"
"13185","LSA3-55.0",10.68,"3964"," 0.0184389695810"
"13186","LSA3-55.0",10.68,"3962"," 0.0183640120493"
"13187","LSA3-55.0",10.68,"3960"," 0.0183834711442"
"13188","LSA3-55.0",10.68,"3958"," 0.0184074746076"
"13189","LSA3-55.0",10.68,"3956"," 0.0184100000000"
"13190","LSA3-55.0",10.68,"3954"," 0.0184952870542"
"13191","LSA3-55.0",10.68,"3952"," 0.0185689209998"
"13192","LSA3-55.0",10.68,"3950"," 0.0184474155014"
"13193","LSA3-55.0",10.68,"3948"," 0.0183387733897"
"13194","LSA3-55.0",10.68,"3946"," 0.0184828632164"
"13195","LSA3-55.0",10.68,"3944"," 0.0184861702260"
"13196","LSA3-55.0",10.68,"3942"," 0.0183300000000"
"13197","LSA3-55.0",10.68,"3940"," 0.0183733211491"
"13198","LSA3-55.0",10.68,"3938"," 0.0185862161630"
"13199","LSA3-55.0",10.68,"3937"," 0.0186847265817"
"13200","LSA3-55.0",10.68,"3935"," 0.0185942259933"
"13201","LSA3-55.0",10.68,"3933"," 0.0182173948142"
"13202","LSA3-55.0",10.68,"3931"," 0.0180714683237"
"13203","LSA3-55.0",10.68,"3929"," 0.0182964755229"
"13204","LSA3-55.0",10.68,"3927"," 0.0184714356079"
"13205","LSA3-55.0",10.68,"3925"," 0.0184308287837"
"13206","LSA3-55.0",10.68,"3923"," 0.0184718338492"
"13207","LSA3-55.0",10.68,"3921"," 0.0185468145878"
"13208","LSA3-55.0",10.68,"3919"," 0.0182875741550"
"13209","LSA3-55.0",10.68,"3917"," 0.0178576906565"
"13210","LSA3-55.0",10.68,"3915"," 0.0177268182337"
"13211","LSA3-55.0",10.68,"3913"," 0.0178407694701"
"13212","LSA3-55.0",10.68,"3911"," 0.0180592534466"
"13213","LSA3-55.0",10.68,"3910"," 0.0182718285608"
"13214","LSA3-55.0",10.68,"3908"," 0.0188564806375"
"13215","LSA3-55.0",10.68,"3906"," 0.0191302029833"
"13216","LSA3-55.0",10.68,"3904"," 0.0187678642423"
"13217","LSA3-55.0",10.68,"3902"," 0.0181013957371"
